hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
4776, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4776, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4776, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4777, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4777, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4777, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4777, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4778, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4778, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4778, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4778, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4779, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4779, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4779, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4779, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4780, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4780, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4780, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4780, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4781, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4781, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4781, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4781, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4782, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4782, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4782, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4782, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4783, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4783, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4783, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4783, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4784, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4784, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4784, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4784, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4785, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4785, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4785, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4785, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4786, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4786, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4786, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4786, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4787, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4787, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4787, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4787, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4788, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4788, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4788, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4788, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4789, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4789, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4789, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4789, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4790, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4790, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4790, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4790, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4791, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4791, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4791, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4791, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4792, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4792, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4792, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4792, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4793, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4793, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4793, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4793, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4794, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4794, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4794, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4794, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4795, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4795, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4795, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4795, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4796, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4796, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4796, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4796, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4797, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4797, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4797, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4797, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4798, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4798, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4798, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4798, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4799, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4799, 900.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4799, 1800.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4799, 2700.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4800, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
