hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
7992, 900.00000, 0.0862542, 77.422, 0.0680158, 76.9748, 2458.1, 116.673, 17.2527, -102.582, 13.6037, -103.028, 0.00278431, 26.6733
7992, 1800.00000, 0.0857751, 77.4327, 0.067551, 76.9783, 2459.15, 116.688, 17.1569, -102.571, 13.5107, -103.025, 0.0027855, 26.689
7992, 2700.00000, 0.0852962, 77.4433, 0.0670863, 76.9815, 2460.21, 116.704, 17.0611, -102.561, 13.4178, -103.021, 0.00278669, 26.7048
7993, 0.00000, 0.0848165, 77.4537, 0.0666208, 76.9845, 2461.26, 116.72, 16.9651, -102.55, 13.3247, -103.018, 0.00278789, 26.7206
7993, 900.00000, 0.0843358, 77.4639, 0.0661545, 76.9871, 2462.32, 116.736, 16.869, -102.54, 13.2314, -103.016, 0.00278909, 26.7363
7993, 1800.00000, 0.0839555, 77.4718, 0.0658356, 76.9915, 2463.15, 116.748, 16.7929, -102.532, 13.1677, -103.011, 0.00279003, 26.7489
7993, 2700.00000, 0.0835716, 77.4789, 0.065514, 76.9952, 2463.97, 116.761, 16.7161, -102.525, 13.1033, -103.008, 0.00279095, 26.7611
7994, 0.00000, 0.0831882, 77.4861, 0.0651927, 76.9989, 2464.78, 116.773, 16.6394, -102.518, 13.0391, -103.004, 0.00279187, 26.7733
7994, 900.00000, 0.0828043, 77.4931, 0.064871, 77.0024, 2465.59, 116.785, 16.5626, -102.511, 12.9747, -103, 0.0027928, 26.7855
7994, 1800.00000, 0.0828064, 77.4943, 0.064818, 77.0009, 2465.64, 116.786, 16.563, -102.51, 12.9641, -103.002, 0.00279285, 26.7861
7994, 2700.00000, 0.0828079, 77.4953, 0.0647645, 76.9994, 2465.69, 116.786, 16.5633, -102.509, 12.9534, -103.004, 0.0027929, 26.7866
7995, 0.00000, 0.0828093, 77.4964, 0.064711, 76.9978, 2465.73, 116.787, 16.5636, -102.507, 12.9427, -103.005, 0.00279295, 26.7872
7995, 900.00000, 0.0828108, 77.4974, 0.0646575, 76.9962, 2465.78, 116.787, 16.5639, -102.506, 12.932, -103.007, 0.00279301, 26.7878
7995, 1800.00000, 0.0833652, 77.4913, 0.064931, 76.9862, 2464.79, 116.772, 16.6748, -102.513, 12.9867, -103.017, 0.00279188, 26.7724
7995, 2700.00000, 0.0839179, 77.4848, 0.0652033, 76.976, 2463.79, 116.756, 16.7853, -102.519, 13.0412, -103.027, 0.00279075, 26.757
7996, 0.00000, 0.0844697, 77.478, 0.0654752, 76.9656, 2462.8, 116.741, 16.8957, -102.526, 13.0956, -103.037, 0.00278963, 26.7416
7996, 900.00000, 0.0850206, 77.471, 0.0657466, 76.9551, 2461.8, 116.726, 17.0059, -102.533, 13.1499, -103.048, 0.0027885, 26.7262
7996, 1800.00000, 0.086223, 77.4534, 0.0664066, 76.9329, 2459.55, 116.691, 17.2464, -102.55, 13.2819, -103.07, 0.00278594, 26.6916
7996, 2700.00000, 0.0874199, 77.4345, 0.0670631, 76.9097, 2457.29, 116.656, 17.4859, -102.569, 13.4132, -103.093, 0.00278339, 26.6569
7997, 0.00000, 0.0886125, 77.4146, 0.0677173, 76.8859, 2455.03, 116.622, 17.7244, -102.589, 13.544, -103.117, 0.00278083, 26.6222
7997, 900.00000, 0.0898006, 77.3938, 0.0683689, 76.8613, 2452.77, 116.587, 17.9621, -102.61, 13.6743, -103.141, 0.00277827, 26.5875
7997, 1800.00000, 0.092163, 77.3345, 0.0698981, 76.8031, 2464.03, 116.512, 18.4346, -102.669, 13.9802, -103.2, 0.00279102, 26.513
7997, 2700.00000, 0.0940913, 77.2967, 0.0710072, 76.7633, 2460.32, 116.456, 18.8204, -102.707, 14.202, -103.239, 0.00278682, 26.4566
7998, 0.00000, 0.0960032, 77.2561, 0.072106, 76.7211, 2456.6, 116.399, 19.2028, -102.748, 14.4217, -103.282, 0.00278261, 26.3999
7998, 900.00000, 0.0979034, 77.2134, 0.0731979, 76.6773, 2452.89, 116.343, 19.5829, -102.791, 14.6401, -103.325, 0.0027784, 26.3432
7998, 1800.00000, 0.0989511, 77.1881, 0.0738524, 76.6542, 2450.8, 116.311, 19.7925, -102.816, 14.771, -103.348, 0.00277603, 26.3115
7998, 2700.00000, 0.100475, 77.1393, 0.0749575, 76.6107, 2463.53, 116.261, 20.0974, -102.865, 14.9921, -103.392, 0.00279045, 26.2613
