hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
4416, 900.00000, 134.982, -132.439, 2361.89, -121.219, 106.468, -133.922, 1.34982E-10, -132.439, 333.058, 45.2827, 1.06468E-10, -133.922
4416, 1800.00000, 134.863, -132.743, 2362.58, -121.209, 106.185, -134.351, 1.34863E-10, -132.743, 329.112, 45.5382, 1.06185E-10, -134.351
4416, 2700.00000, 134.747, -133.052, 2363.28, -121.198, 105.902, -134.79, 1.34747E-10, -133.052, 325.16, 45.8, 1.05902E-10, -134.79
4417, 0.00000, 134.633, -133.368, 2363.98, -121.188, 105.621, -135.237, 1.34633E-10, -133.368, 321.214, 46.0676, 1.05621E-10, -135.237
4417, 900.00000, 134.521, -133.69, 2364.67, -121.177, 105.34, -135.694, 1.34521E-10, -133.69, 317.273, 46.3411, 1.0534E-10, -135.694
4417, 1800.00000, 134.42, -133.912, 2365.15, -121.17, 105.104, -136.005, 1.3442E-10, -133.912, 314.555, 46.5344, 1.05104E-10, -136.005
4417, 2700.00000, 134.318, -134.136, 2365.63, -121.163, 104.868, -136.32, 1.34318E-10, -134.136, 311.843, 46.7305, 1.04868E-10, -136.32
4418, 0.00000, 134.218, -134.363, 2366.11, -121.156, 104.631, -136.639, 1.34218E-10, -134.363, 309.134, 46.9297, 1.04631E-10, -136.639
4418, 900.00000, 134.118, -134.594, 2366.59, -121.148, 104.393, -136.963, 1.34118E-10, -134.594, 306.429, 47.1321, 1.04393E-10, -136.963
4418, 1800.00000, 134.121, -134.747, 2366.89, -121.144, 104.301, -137.185, 1.34121E-10, -134.747, 304.726, 47.261, 1.04301E-10, -137.185
4418, 2700.00000, 134.124, -134.902, 2367.19, -121.139, 104.209, -137.408, 1.34124E-10, -134.902, 303.027, 47.3911, 1.04209E-10, -137.408
4419, 0.00000, 134.128, -135.057, 2367.49, -121.135, 104.117, -137.634, 1.34128E-10, -135.057, 301.33, 47.5225, 1.04117E-10, -137.634
4419, 900.00000, 134.133, -135.215, 2367.79, -121.13, 104.026, -137.861, 1.34133E-10, -135.215, 299.634, 47.6552, 1.04026E-10, -137.861
4419, 1800.00000, 134.291, -135.23, 2367.8, -121.13, 104.128, -137.896, 1.34291E-10, -135.23, 299.594, 47.6592, 1.04128E-10, -137.896
4419, 2700.00000, 134.448, -135.244, 2367.81, -121.13, 104.229, -137.928, 1.34448E-10, -135.244, 299.56, 47.6629, 1.04229E-10, -137.928
4420, 0.00000, 134.605, -135.259, 2367.82, -121.13, 104.33, -137.961, 1.34605E-10, -135.259, 299.525, 47.6665, 1.0433E-10, -137.961
4420, 900.00000, 134.762, -135.273, 2367.82, -121.13, 104.432, -137.994, 1.34762E-10, -135.273, 299.491, 47.6702, 1.04432E-10, -137.994
4420, 1800.00000, 135.081, -135.159, 2367.56, -121.134, 104.727, -137.853, 1.35081E-10, -135.159, 300.978, 47.5554, 1.04727E-10, -137.853
4420, 2700.00000, 135.396, -135.044, 2367.3, -121.138, 105.02, -137.711, 1.35396E-10, -135.044, 302.47, 47.4414, 1.0502E-10, -137.711
4421, 0.00000, 135.709, -134.931, 2367.04, -121.142, 105.312, -137.571, 1.35709E-10, -134.931, 303.964, 47.3283, 1.05312E-10, -137.571
