hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
4776, 900.00000, 2486.15, -3.02904, 2494.6, -121.844, 2486.5, 118, 0.0023907, -96.4993, 0.00264444, 156.118, 13.7658, -88.5537
4776, 1800.00000, 2487.82, -3.00264, 2495.36, -121.829, 2487.69, 118.015, 0.00239219, -96.4751, 0.0026454, 156.133, 13.6146, -88.5385
4776, 2700.00000, 2489.52, -2.9756, 2496.11, -121.814, 2488.89, 118.03, 0.00239371, -96.4503, 0.00264636, 156.149, 13.4629, -88.5235
4777, 0.00000, 2491.19, -2.94924, 2496.87, -121.799, 2490.09, 118.045, 0.0023952, -96.4261, 0.00264732, 156.164, 13.3119, -88.5082
4777, 900.00000, 2492.86, -2.92272, 2497.63, -121.785, 2491.28, 118.061, 0.0023967, -96.4018, 0.00264829, 156.18, 13.1605, -88.493
4777, 1800.00000, 2494.15, -2.90303, 2498.24, -121.772, 2492.1, 118.071, 0.00239783, -96.3834, 0.00264905, 156.192, 13.0473, -88.4829
4777, 2700.00000, 2495.44, -2.88338, 2498.84, -121.76, 2492.92, 118.081, 0.00239896, -96.365, 0.0026498, 156.204, 12.9342, -88.4727
4778, 0.00000, 2496.55, -2.87066, 2499.81, -121.747, 2478.28, 118.107, 0.00239854, -96.2964, 0.00264803, 156.144, 12.8268, -88.446
4778, 900.00000, 2497.84, -2.85112, 2500.41, -121.734, 2479.08, 118.117, 0.00239966, -96.2781, 0.00264879, 156.156, 12.714, -88.4359
4778, 1800.00000, 2498.8, -2.83606, 2500.86, -121.726, 2479.75, 118.126, 0.00240052, -96.2642, 0.00264934, 156.165, 12.6261, -88.4273
4778, 2700.00000, 2499.75, -2.82103, 2501.3, -121.717, 2480.42, 118.134, 0.00240137, -96.2503, 0.0026499, 156.174, 12.5382, -88.4187
4779, 0.00000, 2485.84, -2.78652, 2485.8, -121.7, 2481.26, 118.134, 0.00238925, -96.275, 0.00263655, 156.263, 12.4501, -88.4188
4779, 900.00000, 2486.78, -2.77164, 2486.24, -121.691, 2481.92, 118.143, 0.00239009, -96.2612, 0.00263711, 156.272, 12.3625, -88.4102
4779, 1800.00000, 2487.06, -2.76727, 2486.36, -121.689, 2482.1, 118.145, 0.00239034, -96.2572, 0.00263726, 156.274, 12.3392, -88.408
4779, 2700.00000, 2487.34, -2.76294, 2486.48, -121.686, 2482.28, 118.147, 0.00239058, -96.2532, 0.00263742, 156.277, 12.3161, -88.4058
4780, 0.00000, 2487.62, -2.75862, 2486.61, -121.684, 2482.47, 118.149, 0.00239082, -96.2492, 0.00263758, 156.279, 12.293, -88.4036
4780, 900.00000, 2487.89, -2.75429, 2486.73, -121.681, 2482.65, 118.151, 0.00239106, -96.2452, 0.00263773, 156.282, 12.2698, -88.4014
4780, 1800.00000, 2487.88, -2.7541, 2486.69, -121.682, 2482.68, 118.152, 0.00239106, -96.2453, 0.0026377, 156.281, 12.2732, -88.401
4780, 2700.00000, 2487.86, -2.75392, 2486.66, -121.683, 2482.72, 118.152, 0.00239106, -96.2453, 0.00263767, 156.281, 12.2766, -88.4007
4781, 0.00000, 2487.85, -2.75375, 2486.63, -121.683, 2482.75, 118.153, 0.00239105, -96.2454, 0.00263764, 156.281, 12.2801, -88.4003
4781, 900.00000, 2487.83, -2.75357, 2486.6, -121.684, 2482.79, 118.153, 0.00239105, -96.2455, 0.00263761, 156.28, 12.2835, -88.3999
4781, 1800.00000, 2488.07, -2.74956, 2486.7, -121.683, 2482.99, 118.156, 0.00239126, -96.2419, 0.00263774, 156.282, 12.2606, -88.3971
4781, 2700.00000, 2488.3, -2.74552, 2486.79, -121.681, 2483.2, 118.158, 0.00239148, -96.2383, 0.00263787, 156.285, 12.2378, -88.3943
4782, 0.00000, 2488.54, -2.74149, 2486.89, -121.679, 2483.41, 118.161, 0.0023917, -96.2348, 0.002638, 156.287, 12.2149, -88.3916
4782, 900.00000, 2488.77, -2.73746, 2486.99, -121.678, 2483.62, 118.164, 0.00239192, -96.2312, 0.00263813, 156.289, 12.192, -88.3888
4782, 1800.00000, 2487.6, -2.75599, 2486.45, -121.688, 2482.8, 118.154, 0.00239087, -96.2483, 0.00263744, 156.278, 12.2992, -88.3993
4782, 2700.00000, 2486.74, -2.76381, 2486.08, -121.69, 2482.19, 118.154, 0.00239012, -96.2547, 0.00263695, 156.277, 12.4066, -88.3989
4783, 0.00000, 2490.61, -2.56841, 2483.26, -121.662, 2484, 118.132, 0.00239265, -96.0978, 0.00263619, 156.31, 12.514, -88.4208
4783, 900.00000, 2491.3, -2.51205, 2482.31, -121.649, 2484.22, 118.133, 0.00239303, -96.0513, 0.00263574, 156.324, 12.6204, -88.4197
4783, 1800.00000, 2491.57, -2.45452, 2480.74, -121.645, 2483.97, 118.118, 0.00239291, -96.0061, 0.00263479, 156.33, 12.7949, -88.4349
4783, 2700.00000, 2491.84, -2.39705, 2479.18, -121.64, 2483.72, 118.104, 0.00239279, -95.9609, 0.00263383, 156.336, 12.9695, -88.45
