hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
4632, 900.00000, 19.3741, -65.9376, 3320.4, -136.932, 3180.27, 133.516, 3907.69, 114.319, 160.31, 61.1042, 151.361, -40.1538
4632, 1800.00000, 19.374, -65.9394, 3321.26, -136.926, 3180.92, 133.528, 3907.44, 114.315, 159.379, 61.4324, 150.35, -39.8104
4632, 2700.00000, 19.3739, -65.9412, 3322.13, -136.921, 3181.57, 133.541, 3907.18, 114.311, 158.453, 61.7645, 149.343, -39.4623
4633, 0.00000, 19.3737, -65.9431, 3323, -136.915, 3182.23, 133.554, 3906.93, 114.308, 157.532, 62.1007, 148.34, -39.1097
4633, 900.00000, 19.3736, -65.9449, 3323.87, -136.91, 3182.88, 133.566, 3906.67, 114.304, 156.616, 62.4409, 147.343, -38.7524
4633, 1800.00000, 19.3735, -65.9464, 3324.58, -136.905, 3183.45, 133.577, 3906.43, 114.301, 155.891, 62.7136, 146.465, -38.4367
4633, 2700.00000, 19.3733, -65.9478, 3325.29, -136.901, 3184.02, 133.588, 3906.19, 114.298, 155.169, 62.9888, 145.591, -38.1174
4634, 0.00000, 19.3731, -65.9493, 3326, -136.897, 3184.6, 133.599, 3905.96, 114.295, 154.451, 63.2667, 144.72, -37.7943
4634, 900.00000, 19.373, -65.9508, 3326.71, -136.892, 3185.17, 133.609, 3905.72, 114.292, 153.735, 63.5473, 143.854, -37.4674
4634, 1800.00000, 19.373, -65.9517, 3327.13, -136.889, 3185.45, 133.615, 3905.61, 114.29, 153.278, 63.729, 143.434, -37.2995
4634, 2700.00000, 19.373, -65.9527, 3327.55, -136.886, 3185.73, 133.621, 3905.51, 114.288, 152.823, 63.9118, 143.015, -37.1306
4635, 0.00000, 19.373, -65.9536, 3327.98, -136.883, 3186, 133.626, 3905.41, 114.286, 152.368, 64.0958, 142.597, -36.9608
4635, 900.00000, 19.373, -65.9545, 3328.4, -136.88, 3186.28, 133.632, 3905.3, 114.284, 151.915, 64.2808, 142.18, -36.79
4635, 1800.00000, 19.3731, -65.9543, 3328.24, -136.881, 3186.09, 133.629, 3905.39, 114.284, 152.046, 64.227, 142.453, -36.89
4635, 2700.00000, 19.3733, -65.954, 3328.08, -136.881, 3185.9, 133.626, 3905.47, 114.284, 152.177, 64.1732, 142.726, -36.9896
4636, 0.00000, 19.3734, -65.9537, 3327.91, -136.882, 3185.71, 133.623, 3905.56, 114.285, 152.308, 64.1196, 143, -37.0889
4636, 900.00000, 19.3735, -65.9534, 3327.75, -136.882, 3185.52, 133.62, 3905.64, 114.285, 152.44, 64.066, 143.274, -37.1878
4636, 1800.00000, 19.3738, -65.9523, 3327.17, -136.885, 3184.95, 133.609, 3905.89, 114.287, 152.961, 63.8555, 144.122, -37.4998
4636, 2700.00000, 19.3742, -65.9512, 3326.6, -136.888, 3184.37, 133.6, 3906.14, 114.288, 153.484, 63.6465, 144.975, -37.8082
4637, 0.00000, 19.3745, -65.9501, 3326.02, -136.89, 3183.8, 133.589, 3906.39, 114.29, 154.009, 63.439, 145.832, -38.113
4637, 900.00000, 19.3748, -65.949, 3325.44, -136.893, 3183.22, 133.579, 3906.65, 114.292, 154.535, 63.233, 146.692, -38.4144
4637, 1800.00000, 19.3752, -65.9478, 3324.79, -136.896, 3182.53, 133.568, 3906.96, 114.294, 155.101, 63.0148, 147.739, -38.7714
4637, 2700.00000, 19.3757, -65.9467, 3324.15, -136.898, 3181.84, 133.556, 3907.27, 114.295, 155.668, 62.7984, 148.792, -39.1235
4638, 0.00000, 19.3761, -65.9455, 3323.5, -136.901, 3181.14, 133.544, 3907.59, 114.297, 156.238, 62.5835, 149.849, -39.4707
4638, 900.00000, 19.3766, -65.9443, 3322.86, -136.904, 3180.45, 133.533, 3907.9, 114.299, 156.809, 62.3704, 150.912, -39.8131
4638, 1800.00000, 19.3771, -65.9416, 3321.48, -136.911, 3179.21, 133.51, 3908.43, 114.304, 158.166, 61.8714, 152.824, -40.4331
4638, 2700.00000, 19.3765, -65.9508, 3320.74, -136.907, 3178.11, 133.504, 3908.67, 114.297, 158.032, 61.5757, 153.221, -40.9657
4639, 0.00000, 19.3749, -65.9733, 3321.41, -136.877, 3177.49, 133.535, 3908.72, 114.278, 155.672, 61.6187, 151.259, -41.3596
4639, 900.00000, 19.3749, -65.9816, 3321.09, -136.864, 3176.59, 133.541, 3909.12, 114.272, 155.639, 61.327, 151.742, -41.8787
4639, 1800.00000, 19.3751, -65.9861, 3320.26, -136.857, 3175.48, 133.54, 3909.64, 114.272, 156.03, 60.8573, 152.477, -42.5169
4639, 2700.00000, 19.3747, -65.9932, 3319.35, -136.851, 3174.31, 133.536, 3910.05, 114.269, 156.429, 60.3881, 153.23, -43.1518
4640, 0.00000, 19.3744, -66.0002, 3318.44, -136.846, 3173.13, 133.533, 3910.46, 114.266, 156.839, 59.9217, 154.002, -43.7804
4640, 900.00000, 19.3741, -66.0072, 3317.53, -136.84, 3171.96, 133.529, 3910.87, 114.264, 157.259, 59.4581, 154.796, -44.4033
4640, 1800.00000, 19.3743, -66.0076, 3316.28, -136.841, 3170.78, 133.517, 3911.39, 114.267, 158.473, 58.9074, 156.291, -45.0041
4640, 2700.00000, 19.3746, -66.008, 3315.03, -136.842, 3169.6, 133.505, 3911.9, 114.271, 159.7, 58.3656, 157.803, -45.5935
4641, 0.00000, 19.3749, -66.0084, 3313.78, -136.844, 3168.42, 133.493, 3912.42, 114.275, 160.94, 57.8326, 159.33, -46.1719
4641, 900.00000, 19.3752, -66.0089, 3312.53, -136.845, 3167.24, 133.48, 3912.94, 114.278, 162.193, 57.3082, 160.876, -46.7402
4641, 1800.00000, 19.3753, -66.0092, 3311.41, -136.847, 3166.22, 133.469, 3913.37, 114.282, 163.318, 56.8532, 162.208, -47.2237
4641, 2700.00000, 19.3754, -66.0096, 3310.29, -136.849, 3165.2, 133.458, 3913.8, 114.285, 164.453, 56.4048, 163.551, -47.6997
4642, 0.00000, 19.3755, -66.01, 3309.18, -136.851, 3164.19, 133.447, 3914.23, 114.289, 165.597, 55.9629, 164.904, -48.168
4642, 900.00000, 19.3756, -66.0103, 3308.06, -136.853, 3163.17, 133.436, 3914.66, 114.292, 166.749, 55.5273, 166.268, -48.6287
4642, 1800.00000, 19.3759, -66.008, 3306.76, -136.86, 3162.15, 133.419, 3915.11, 114.298, 168.292, 55.0758, 167.971, -49.0561
4642, 2700.00000, 19.3761, -66.0056, 3305.46, -136.866, 3161.13, 133.403, 3915.55, 114.304, 169.844, 54.6329, 169.682, -49.4752
4643, 0.00000, 19.3764, -66.0033, 3304.17, -136.872, 3160.11, 133.386, 3915.99, 114.31, 171.404, 54.1982, 171.401, -49.8862
4643, 900.00000, 19.3767, -66.001, 3302.88, -136.879, 3159.09, 133.37, 3916.44, 114.316, 172.971, 53.7717, 173.127, -50.2893
4643, 1800.00000, 19.3768, -65.9982, 3301.61, -136.887, 3158.18, 133.353, 3916.81, 114.322, 174.569, 53.3765, 174.776, -50.6341
4643, 2700.00000, 19.377, -65.9955, 3300.35, -136.895, 3157.26, 133.336, 3917.18, 114.327, 176.174, 52.9887, 176.43, -50.9726
4644, 0.00000, 19.3772, -65.9927, 3299.09, -136.903, 3156.35, 133.319, 3917.55, 114.333, 177.784, 52.608, 178.09, -51.3052
4644, 900.00000, 19.3773, -65.99, 3297.82, -136.911, 3155.44, 133.301, 3917.92, 114.339, 179.4, 52.2344, 179.754, -51.6319
4644, 1800.00000, 19.3773, -65.9876, 3296.18, -136.923, 3154.2, 133.276, 3918.35, 114.345, 181.322, 51.7977, 181.893, -52.0394
4644, 2700.00000, 19.3773, -65.9853, 3294.53, -136.934, 3152.95, 133.251, 3918.77, 114.351, 183.252, 51.3704, 184.04, -52.4379
4645, 0.00000, 19.3773, -65.9829, 3292.89, -136.946, 3151.71, 133.226, 3919.2, 114.357, 185.189, 50.9523, 186.195, -52.8279
4645, 900.00000, 19.3773, -65.9806, 3291.24, -136.958, 3150.47, 133.201, 3919.62, 114.363, 187.133, 50.543, 188.359, -53.2098
4645, 1800.00000, 19.3774, -65.9779, 3289.64, -136.97, 3149.22, 133.174, 3920.04, 114.368, 188.897, 50.185, 190.5, -53.5661
4645, 2700.00000, 19.3775, -65.9752, 3288.04, -136.983, 3147.98, 133.148, 3920.46, 114.374, 190.667, 49.8338, 192.647, -53.915
4646, 0.00000, 19.3776, -65.9725, 3286.44, -136.995, 3146.73, 133.121, 3920.88, 114.379, 192.44, 49.4893, 194.799, -54.2568
4646, 900.00000, 19.3777, -65.9698, 3284.85, -137.007, 3145.48, 133.094, 3921.31, 114.385, 194.219, 49.1511, 196.956, -54.5916
4646, 1800.00000, 19.3781, -65.9673, 3283.88, -137.014, 3144.63, 133.077, 3921.67, 114.389, 195.416, 48.9554, 198.62, -54.804
4646, 2700.00000, 19.3785, -65.9649, 3282.9, -137.021, 3143.78, 133.06, 3922.03, 114.392, 196.614, 48.7621, 200.286, -55.013
4647, 0.00000, 19.379, -65.9625, 3281.93, -137.027, 3142.93, 133.042, 3922.39, 114.396, 197.813, 48.5712, 201.954, -55.2189
4647, 900.00000, 19.3794, -65.9601, 3280.96, -137.034, 3142.08, 133.025, 3922.75, 114.399, 199.014, 48.3827, 203.623, -55.4217
4647, 1800.00000, 19.3799, -65.9565, 3280.26, -137.041, 3141.51, 133.01, 3923, 114.403, 199.897, 48.2852, 204.911, -55.5257
4647, 2700.00000, 19.3804, -65.9529, 3279.55, -137.048, 3140.94, 132.994, 3923.25, 114.407, 200.781, 48.1886, 206.2, -55.6285
4648, 0.00000, 19.3809, -65.9494, 3278.84, -137.055, 3140.37, 132.979, 3923.51, 114.411, 201.664, 48.0928, 207.488, -55.7303
4648, 900.00000, 19.3813, -65.9458, 3278.13, -137.062, 3139.81, 132.963, 3923.76, 114.414, 202.547, 47.9978, 208.777, -55.831
4648, 1800.00000, 19.3816, -65.9414, 3277.66, -137.072, 3139.62, 132.949, 3923.82, 114.418, 203.235, 47.979, 209.553, -55.8139
4648, 2700.00000, 19.3818, -65.9371, 3277.18, -137.081, 3139.43, 132.935, 3923.88, 114.422, 203.923, 47.9603, 210.329, -55.7969
4649, 0.00000, 19.382, -65.9327, 3276.71, -137.091, 3139.24, 132.922, 3923.94, 114.426, 204.61, 47.9416, 211.104, -55.7802
4649, 900.00000, 19.3823, -65.9284, 3276.23, -137.1, 3139.06, 132.908, 3923.99, 114.43, 205.297, 47.923, 211.88, -55.7637
4649, 1800.00000, 19.3824, -65.9197, 3275.79, -137.117, 3139.23, 132.889, 3923.87, 114.437, 205.985, 47.9909, 212.343, -55.6017
4649, 2700.00000, 19.383, -65.9119, 3275.68, -137.127, 3139.56, 132.88, 3923.83, 114.443, 206.693, 48.0651, 212.811, -55.4298
4650, 0.00000, 19.3836, -65.904, 3275.58, -137.137, 3139.89, 132.87, 3923.78, 114.45, 207.402, 48.1387, 213.28, -55.2587
4650, 900.00000, 19.3841, -65.8962, 3275.47, -137.147, 3140.22, 132.861, 3923.74, 114.456, 208.11, 48.2117, 213.752, -55.0885
