hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
0, 900.00000, 2485.6, -3.2, 2491.56, -122.225, 2492.94, 117.784, 14.3263, 150.23, 14.2521, 31.1986, 0.00106567, 32.0363
0, 1800.00000, 2480.63, -3.33761, 2486.86, -122.357, 2488.76, 117.648, 14.2156, 150.093, 14.1417, 31.0666, 0.00106384, 31.8982
0, 2700.00000, 2481.86, -3.31771, 2487.48, -122.345, 2489.69, 117.661, 14.1029, 150.113, 14.0292, 31.0788, 0.00106422, 31.9144
1, 0.00000, 2483.09, -3.29766, 2488.11, -122.333, 2490.63, 117.674, 13.9896, 150.133, 13.9166, 31.091, 0.0010646, 31.9307
1, 900.00000, 2484.32, -3.27761, 2488.73, -122.321, 2491.56, 117.687, 13.8763, 150.153, 13.804, 31.1031, 0.00106498, 31.9471
1, 1800.00000, 2484.96, -3.26617, 2489.04, -122.316, 2492.16, 117.696, 13.8066, 150.165, 13.7361, 31.1087, 0.00106521, 31.957
1, 2700.00000, 2485.58, -3.25532, 2489.34, -122.311, 2492.73, 117.704, 13.7372, 150.176, 13.6681, 31.1139, 0.00106543, 31.9665
2, 0.00000, 2486.2, -3.24448, 2489.63, -122.306, 2493.31, 117.712, 13.6677, 150.187, 13.6002, 31.119, 0.00106565, 31.9759
2, 900.00000, 2486.82, -3.23365, 2489.93, -122.301, 2493.89, 117.72, 13.5983, 150.198, 13.5323, 31.1242, 0.00106588, 31.9854
2, 1800.00000, 2487.07, -3.22905, 2490.06, -122.298, 2494.13, 117.724, 13.5686, 150.202, 13.5046, 31.1265, 0.00106597, 31.9896
2, 2700.00000, 2487.33, -3.22455, 2490.17, -122.296, 2494.36, 117.727, 13.5389, 150.207, 13.4769, 31.1286, 0.00106606, 31.9934
3, 0.00000, 2487.56, -3.22047, 2490.29, -122.294, 2494.59, 117.731, 13.5095, 150.211, 13.4492, 31.1306, 0.00106615, 31.9971
3, 900.00000, 2487.79, -3.21633, 2490.41, -122.292, 2494.82, 117.734, 13.48, 150.215, 13.4215, 31.1325, 0.00106624, 32.0009
3, 1800.00000, 2487.04, -3.22718, 2490.03, -122.301, 2494.41, 117.729, 13.5304, 150.204, 13.4759, 31.1243, 0.00106606, 31.9933
3, 2700.00000, 2486.24, -3.2391, 2489.61, -122.31, 2493.97, 117.723, 13.5813, 150.192, 13.5303, 31.1153, 0.00106586, 31.9847
4, 0.00000, 2485.44, -3.25102, 2489.2, -122.319, 2493.53, 117.718, 13.6321, 150.18, 13.5847, 31.1062, 0.00106567, 31.9761
4, 900.00000, 2484.64, -3.26294, 2488.79, -122.328, 2493.08, 117.712, 13.6829, 150.168, 13.6391, 31.0971, 0.00106547, 31.9676
4, 1800.00000, 2482.45, -3.29571, 2487.66, -122.351, 2491.78, 117.695, 13.8422, 150.135, 13.8053, 31.0734, 0.00106491, 31.9434
4, 2700.00000, 2480.2, -3.32997, 2486.49, -122.376, 2490.42, 117.677, 14.0021, 150.101, 13.9715, 31.0485, 0.00106432, 31.9178
5, 0.00000, 2477.91, -3.36483, 2485.33, -122.4, 2489.06, 117.659, 14.1631, 150.066, 14.1378, 31.0236, 0.00106373, 31.8922
5, 900.00000, 2475.67, -3.39883, 2484.16, -122.425, 2487.71, 117.641, 14.322, 150.031, 14.3041, 30.9986, 0.00106315, 31.8667
5, 1800.00000, 2471.38, -3.46215, 2481.9, -122.473, 2485.29, 117.609, 14.6207, 149.968, 14.6119, 30.9504, 0.00106208, 31.8205
5, 2700.00000, 2467.03, -3.5271, 2479.58, -122.522, 2482.81, 117.576, 14.9187, 149.902, 14.9196, 30.9006, 0.00106099, 31.7727
6, 0.00000, 2462.68, -3.5922, 2477.26, -122.571, 2480.32, 117.543, 15.2169, 149.837, 15.2274, 30.8509, 0.00105989, 31.7245
6, 900.00000, 2489.67, -3.65612, 2491.05, -122.599, 2493.55, 117.525, 15.4996, 149.773, 15.5275, 30.8226, 0.00106654, 31.761
6, 1800.00000, 2487.38, -3.69008, 2489.81, -122.627, 2492.31, 117.508, 15.6386, 149.739, 15.6748, 30.7952, 0.00106598, 31.7359
6, 2700.00000, 2485.15, -3.72247, 2488.64, -122.652, 2491.13, 117.492, 15.7789, 149.706, 15.8223, 30.7696, 0.00106545, 31.7126
7, 0.00000, 2482.92, -3.75487, 2487.46, -122.677, 2489.95, 117.477, 15.9191, 149.674, 15.9698, 30.7439, 0.00106492, 31.6892
7, 900.00000, 2480.69, -3.78728, 2486.29, -122.703, 2488.77, 117.461, 16.0594, 149.641, 16.1173, 30.7183, 0.00106439, 31.6659
7, 1800.00000, 2486.24, -3.56311, 2484.56, -122.642, 2491.58, 117.474, 16.0693, 149.865, 16.1297, 30.7788, 0.00106497, 31.7388
7, 2700.00000, 2488.6, -3.46616, 2483.91, -122.613, 2492.81, 117.485, 16.0803, 149.962, 16.1412, 30.808, 0.00106524, 31.7738
8, 0.00000, 2490.9, -3.37116, 2483.22, -122.586, 2494.02, 117.493, 16.0904, 150.057, 16.1532, 30.8351, 0.00106549, 31.8068
8, 900.00000, 2493.19, -3.27637, 2482.53, -122.559, 2495.22, 117.502, 16.1006, 150.152, 16.1652, 30.8621, 0.00106575, 31.8396
8, 1800.00000, 2495.24, -3.2009, 2482.22, -122.536, 2496.4, 117.512, 16.0693, 150.228, 16.1367, 30.8853, 0.00106605, 31.8685
8, 2700.00000, 2497.33, -3.12455, 2481.91, -122.512, 2497.61, 117.522, 16.0371, 150.304, 16.1085, 30.9088, 0.00106637, 31.8979
9, 0.00000, 2499.37, -3.04926, 2481.63, -122.489, 2498.8, 117.533, 16.0069, 150.379, 16.0792, 30.9324, 0.00106668, 31.927
9, 900.00000, 2486.36, -2.95167, 2480.99, -122.473, 2500.38, 117.541, 15.9815, 150.477, 16.0513, 30.948, 0.00106611, 31.8884
9, 1800.00000, 2487.15, -2.91791, 2480.7, -122.466, 2500.9, 117.544, 15.976, 150.511, 16.0439, 30.9554, 0.00106622, 31.9
9, 2700.00000, 2487.94, -2.88422, 2480.4, -122.459, 2501.42, 117.547, 15.9697, 150.544, 16.0369, 30.9626, 0.00106633, 31.9113
10, 0.00000, 2488.72, -2.85056, 2480.1, -122.451, 2501.95, 117.55, 15.9634, 150.578, 16.0299, 30.9698, 0.00106644, 31.9227
10, 900.00000, 2489.51, -2.81692, 2479.8, -122.444, 2502.47, 117.553, 15.9571, 150.612, 16.0229, 30.977, 0.00106656, 31.9341
10, 1800.00000, 2490.1, -2.80185, 2479.92, -122.439, 2502.91, 117.559, 15.9176, 150.627, 15.9839, 30.9826, 0.00106671, 31.9424
10, 2700.00000, 2490.7, -2.78648, 2480.05, -122.433, 2503.36, 117.564, 15.8781, 150.642, 15.9447, 30.9885, 0.00106687, 31.9511
11, 0.00000, 2491.3, -2.77111, 2480.18, -122.427, 2503.82, 117.57, 15.8386, 150.658, 15.9055, 30.9945, 0.00106702, 31.9598
11, 900.00000, 2491.91, -2.75575, 2480.31, -122.421, 2504.27, 117.575, 15.7991, 150.673, 15.8663, 31.0004, 0.00106718, 31.9685
11, 1800.00000, 2492.35, -2.74635, 2480.46, -122.418, 2504.68, 117.58, 15.7553, 150.682, 15.8231, 31.0039, 0.00106733, 31.9751
11, 2700.00000, 2492.79, -2.73695, 2480.61, -122.414, 2505.08, 117.586, 15.7115, 150.692, 15.7799, 31.0075, 0.00106748, 31.9817
