hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
7992, 900.00000, 2935.93, -15.6871, 2998.13, -104.87, 34.807, 54.9971, 209.489, -13.1488, 154.002, -105.349, 30.3281, 88.5255
7992, 1800.00000, 2936.68, -15.6798, 2998.43, -104.861, 34.8047, 54.9928, 208.033, -12.9252, 152.843, -105.014, 30.1252, 88.5336
7992, 2700.00000, 2937.44, -15.6725, 2998.73, -104.852, 34.8024, 54.9884, 206.574, -12.6979, 151.688, -104.674, 29.9227, 88.5423
7993, 0.00000, 2938.2, -15.6652, 2999.03, -104.844, 34.8001, 54.9841, 205.119, -12.4674, 150.539, -104.329, 29.7201, 88.5513
7993, 900.00000, 2938.96, -15.6579, 2999.34, -104.835, 34.7977, 54.9798, 203.666, -12.2338, 149.394, -103.979, 29.5176, 88.5605
7993, 1800.00000, 2939.52, -15.6525, 2999.55, -104.828, 34.7961, 54.9767, 202.62, -12.0603, 148.572, -103.728, 29.3665, 88.5504
7993, 2700.00000, 2940.07, -15.6472, 2999.76, -104.822, 34.7944, 54.9735, 201.577, -11.8853, 147.754, -103.475, 29.2153, 88.5403
7994, 0.00000, 2940.63, -15.6418, 2999.97, -104.816, 34.7928, 54.9704, 200.535, -11.7084, 146.938, -103.219, 29.0642, 88.5301
7994, 900.00000, 2941.18, -15.6364, 3000.19, -104.809, 34.7911, 54.9673, 199.495, -11.5298, 146.125, -102.96, 28.9131, 88.5199
7994, 1800.00000, 2941.24, -15.6358, 3000.22, -104.808, 34.7909, 54.9669, 199.371, -11.5119, 146.002, -102.918, 28.9024, 88.5383
7994, 2700.00000, 2941.31, -15.6352, 3000.25, -104.808, 34.7906, 54.9664, 199.249, -11.4943, 145.88, -102.876, 28.8916, 88.5565
7995, 0.00000, 2941.37, -15.6346, 3000.29, -104.807, 34.7904, 54.966, 199.127, -11.4767, 145.759, -102.834, 28.8808, 88.5747
7995, 900.00000, 2941.43, -15.6341, 3000.32, -104.806, 34.7902, 54.9656, 199.005, -11.459, 145.637, -102.792, 28.8699, 88.5929
7995, 1800.00000, 2940.85, -15.6396, 3000.13, -104.813, 34.7917, 54.9686, 200.058, -11.6527, 146.358, -103.014, 29.0478, 88.6701
7995, 2700.00000, 2940.28, -15.6451, 2999.95, -104.819, 34.7932, 54.9715, 201.115, -11.8448, 147.081, -103.235, 29.2255, 88.7461
7996, 0.00000, 2939.71, -15.6507, 2999.76, -104.826, 34.7947, 54.9745, 202.174, -12.0349, 147.807, -103.453, 29.4033, 88.8212
7996, 900.00000, 2939.13, -15.6562, 2999.58, -104.832, 34.7962, 54.9775, 203.234, -12.2232, 148.534, -103.67, 29.5812, 88.8955
7996, 1800.00000, 2937.79, -15.6692, 2999.12, -104.847, 34.7998, 54.9845, 205.722, -12.6505, 150.318, -104.194, 29.9854, 89.0342
7996, 2700.00000, 2936.44, -15.6822, 2998.67, -104.863, 34.8034, 54.9915, 208.223, -13.0684, 152.114, -104.706, 30.3897, 89.1691
7997, 0.00000, 2935.09, -15.6952, 2998.22, -104.878, 34.807, 54.9986, 210.733, -13.4767, 153.92, -105.206, 30.7943, 89.3006
7997, 900.00000, 2933.75, -15.7082, 2997.76, -104.893, 34.8106, 55.0056, 213.251, -13.8757, 155.736, -105.696, 31.1992, 89.4287
7997, 1800.00000, 2931.53, -15.7296, 2997, -104.918, 34.8167, 55.0172, 217.464, -14.5164, 158.767, -106.491, 31.8677, 89.6134
7997, 2700.00000, 2929.3, -15.751, 2996.24, -104.943, 34.8228, 55.0288, 221.703, -15.1342, 161.824, -107.258, 32.5367, 89.7907
7998, 0.00000, 2945.49, -15.7665, 3013.96, -104.963, 35.0379, 55.0353, 226.339, -15.6135, 165.275, -107.815, 33.4819, 89.9422
7998, 900.00000, 2943.27, -15.7876, 3013.2, -104.988, 35.044, 55.0466, 230.602, -16.188, 168.378, -108.531, 34.1582, 90.1065
7998, 1800.00000, 2941.99, -15.7998, 3012.74, -105.002, 35.0475, 55.0533, 233.103, -16.5106, 170.193, -108.942, 34.5429, 90.1778
7998, 2700.00000, 2940.71, -15.812, 3012.29, -105.016, 35.0511, 55.06, 235.605, -16.8261, 172.014, -109.345, 34.9281, 90.248
7999, 0.00000, 2939.43, -15.8242, 3011.84, -105.031, 35.0547, 55.0666, 238.112, -17.1353, 173.843, -109.74, 35.3133, 90.3167
7999, 900.00000, 2939.32, -15.8033, 3011.05, -105.029, 35.0584, 55.0565, 234.694, -17.3549, 174.064, -110.144, 35.7429, 90.3419
7999, 1800.00000, 2942.26, -15.7263, 3010.6, -104.975, 35.0534, 55.0138, 222.449, -17.2503, 168.791, -110.346, 35.9208, 90.182
7999, 2700.00000, 2943.5, -15.6899, 3010.25, -104.952, 35.0521, 54.9942, 216.634, -17.2377, 166.67, -110.53, 36.0462, 90.0867
8000, 0.00000, 2944.73, -15.6535, 3009.89, -104.929, 35.0509, 54.9746, 210.835, -17.2299, 164.551, -110.72, 36.1703, 89.9956
8000, 900.00000, 2945.96, -15.6172, 3009.54, -104.905, 35.0497, 54.9551, 205.045, -17.2267, 162.435, -110.916, 36.2931, 89.9093
8000, 1800.00000, 2947.11, -15.5891, 3009.43, -104.885, 35.0476, 54.9392, 200.33, -17.1585, 160.162, -110.982, 36.3, 89.8477
8000, 2700.00000, 2948.27, -15.5611, 3009.31, -104.864, 35.0456, 54.9233, 195.62, -17.0897, 157.889, -111.05, 36.3064, 89.7891
8001, 0.00000, 2949.41, -15.5331, 3009.19, -104.843, 35.0435, 54.9074, 190.914, -17.0204, 155.616, -111.122, 36.3123, 89.7335
8001, 900.00000, 2950.37, -15.5088, 3009.04, -104.827, 35.0423, 54.8938, 186.704, -16.9569, 153.861, -111.186, 36.3186, 89.6835
8001, 1800.00000, 2950.74, -15.5005, 3009, -104.823, 35.0421, 54.8895, 185.153, -16.8934, 153.414, -111.159, 36.272, 89.6617
8001, 2700.00000, 2951.04, -15.4946, 3008.99, -104.819, 35.0419, 54.8865, 184.062, -16.8351, 153.051, -111.13, 36.2212, 89.6417
8002, 0.00000, 2951.25, -15.492, 3009.04, -104.816, 35.0414, 54.8852, 183.568, -16.7842, 152.69, -111.1, 36.1646, 89.6223
